video_id,label,modality,background_music,static_image,voice_over
tIa9A8Xelug_000024,playing ukulele,AV,False,False,False
tJJ8UdNSDqc_000021,people cheering,AV,False,False,False
tJJ8UdNSDqc_000021,people crowd,AV,False,False,False
tJJ8UdNSDqc_000021,playing hockey,AV,False,False,False
tJT4SruI5Hs_000018,chimpanzee pant-hooting,A,False,False,False
tJTDa31Bw_k_000209,playing bongo,AV,False,False,False
tJeSG7_rM2I_000257,opening or closing car electric windows,AV,False,False,False
tK_LmidEivQ_000212,"female speech, woman speaking",A,False,True,True
tK_LmidEivQ_000212,"male speech, man speaking",A,False,True,True
tK_LmidEivQ_000212,police radio chatter,A,False,True,True
tKdeY4KJNWQ_000026,bird squawking,A,False,False,False
tKdeY4KJNWQ_000026,pheasant crowing,AV,False,False,False
tLJgj3kUmPI_000112,dog barking,AV,False,False,False
tLJgj3kUmPI_000112,dog bow-wow,AV,False,False,False
tLJgj3kUmPI_000112,dog baying,A,False,False,False
tLJgj3kUmPI_000112,dog howling,AV,False,False,False
tM9WWnYfFik_000422,striking bowling,AV,False,False,False
tM9WWnYfFik_000422,bowling impact,AV,False,False,False
tMAB9orMhTY_000070,baby babbling,AV,False,False,False
tMAB9orMhTY_000070,people babbling,AV,False,False,False
tMN_lfBNsm0_000006,dinosaurs bellowing,AV,True,False,False
tMN_lfBNsm0_000006,squishing water,AV,True,False,False
tMXsrzj5YYA_000030,playing harpsichord,AV,True,False,False
tMXsrzj5YYA_000030,playing piano,AV,True,False,False
tMeM2z6NCL4_000030,lions roaring,AV,True,False,False
tNU_9HOjmqQ_000023,dog barking,AV,False,False,False
tNU_9HOjmqQ_000023,dog bow-wow,AV,False,False,False
tNU_9HOjmqQ_000023,dog baying,AV,False,False,False
tNzp5xotBjs_000120,playing double bass,AV,False,False,False
tOTQJaRkmaY_000381,playing bongo,AV,False,False,False
tOTQJaRkmaY_000381,playing congas,AV,False,False,False
tPnrH7BlprM_000070,baby crying,AV,False,False,True
tPnrH7BlprM_000070,"female speech, woman speaking",AV,False,False,True
tPnrH7BlprM_000070,people sobbing,AV,False,False,True
tPtXIGJ6yOY_000150,driving motorcycle,V,False,False,False
tPtXIGJ6yOY_000150,people running,AV,False,False,False
tQi00qSZC60_000003,"bird chirping, tweeting",AV,False,False,False
tQi00qSZC60_000031,"bird chirping, tweeting",AV,False,False,False
tQpSR44-vLY_000150,electric grinder grinding,AV,False,False,False
tQpSR44-vLY_000150,lathe spinning,AV,False,False,False
tQpSR44-vLY_000150,"male speech, man speaking",A,False,False,False
tR4zs1xwI98_000009,police car (siren),AV,False,False,False
tRYgfHwu-_U_000019,airplane flyby,A,False,False,False
tRYgfHwu-_U_000019,airplane,A,False,False,False
tRYgfHwu-_U_000019,snake rattling,A,False,False,False
tRYgfHwu-_U_000019,wind noise,A,False,False,False
tRfJMsacjpk_000044,"female speech, woman speaking",A,False,False,False
tRfJMsacjpk_000044,people babbling,A,False,False,False
tRsClUJDxCQ_000029,playing bugle,AV,False,False,False
tSPEtpVP5b4_000092,baltimore oriole calling,A,False,False,False
tSPEtpVP5b4_000092,"bird chirping, tweeting",AV,False,False,False
tSX2jYLgPng_000030,dog barking,AV,False,False,False
tSX2jYLgPng_000030,dog bow-wow,AV,False,False,False
tSX2jYLgPng_000030,"male speech, man speaking",AV,False,False,False
tTNZYyuU_X4_000030,"male speech, man speaking",AV,True,False,False
tTNZYyuU_X4_000030,people running,AV,True,False,False
tTsvjXYDwQQ_000012,people cheering,A,False,False,False
tTsvjXYDwQQ_000012,playing snare drum,AV,False,False,False
tUrlSBYq_0o_000030,playing accordion,A,True,True,False
tUrlSBYq_0o_000030,yodelling,A,True,True,False
tV3rvUSlVnY_000030,playing steelpan,AV,False,False,False
tVF4KMwuvZ0_000045,"male speech, man speaking",A,False,False,True
tVF4KMwuvZ0_000045,spraying water,V,False,False,True
tVK9-hEfbnY_000021,chinchilla barking,A,False,False,False
tWJxVNq0N5E_000220,"male speech, man speaking",A,False,False,True
tWJxVNq0N5E_000220,sailing,AV,False,False,True
tWi-PtHOMSE_000178,dog growling,A,False,False,False
tXDtxe4ugzQ_000073,airplane,AV,False,False,False
tXDtxe4ugzQ_000073,airplane flyby,AV,False,False,False
tXDtxe4ugzQ_000073,wind noise,A,False,False,False
tXIvahZojCs_000253,playing hockey,V,False,False,False
tXLaQKRWM8I_000000,dog barking,AV,False,False,False
tXLaQKRWM8I_000000,dog bow-wow,AV,False,False,False
tXLaQKRWM8I_000000,dog baying,AV,False,False,False
tXevNDmTzyo_000141,"heart sounds, heartbeat",A,False,False,False
tYCgvipu3ko_000043,snake hissing,AV,False,False,False
tYCgvipu3ko_000043,snake rattling,A,False,False,False
tYCgvipu3ko_000043,wind rustling leaves,A,False,False,False
tZFs-kLTpyg_000003,train horning,AV,False,False,False
tZFs-kLTpyg_000003,train wheels squealing,AV,False,False,False
t_36kmJA8f4_000020,"bird chirping, tweeting",A,False,False,True
t_36kmJA8f4_000020,"male speech, man speaking",A,False,False,True
t_36kmJA8f4_000020,sharpen knife,V,False,False,True
t_RxQe51MVo_000010,dog baying,AV,False,False,False
t_RxQe51MVo_000010,dog growling,AV,False,False,False
t_RxQe51MVo_000010,dog howling,AV,False,False,False
t_UXhBi6ZGQ_000011,people cheering,A,False,False,False
t_UXhBi6ZGQ_000011,people clapping,AV,False,False,False
t_UXhBi6ZGQ_000011,people crowd,AV,False,False,False
t_UXhBi6ZGQ_000021,people cheering,AV,False,False,False
t_UXhBi6ZGQ_000021,people clapping,AV,False,False,False
t_UXhBi6ZGQ_000021,people crowd,AV,False,False,False
t_nChjR23qA_000109,"alligators, crocodiles hissing",A,False,False,False
t_nChjR23qA_000109,sloshing water,AV,False,False,False
tagcgGVNKZo_000023,airplane flyby,AV,False,False,False
tagcgGVNKZo_000023,airplane,AV,False,False,False
tbLODtr1dIw_000031,"male speech, man speaking",A,False,False,True
tbLODtr1dIw_000031,playing mandolin,AV,False,False,True
td4T1Yl0lB0_000050,"female speech, woman speaking",A,False,False,True
td4T1Yl0lB0_000050,"male speech, man speaking",A,False,False,True
td4T1Yl0lB0_000050,splashing water,AV,False,False,True
tdF2l30DZ18_000089,"male speech, man speaking",A,False,False,True
tdF2l30DZ18_000089,people crowd,AV,False,False,True
tdF2l30DZ18_000089,people screaming,AV,False,False,True
tdF2l30DZ18_000089,playing hockey,AV,False,False,True
td_zqOBT6ac_000079,zebra braying,A,False,True,False
te8Yhl8mOyY_000040,baby laughter,AV,False,False,False
te8Yhl8mOyY_000040,people belly laughing,AV,False,False,False
teat8XuzuU4_000000,cricket chirping,A,False,False,True
teat8XuzuU4_000000,"female speech, woman speaking",AV,False,False,True
tej3zK91UVQ_000208,car passing by,A,True,False,True
tej3zK91UVQ_000208,people whispering,A,True,False,True
telZ8Dc0i_M_000294,"male speech, man speaking",AV,False,False,False
telZ8Dc0i_M_000294,people sniggering,A,False,False,False
teoER4j9H14_000290,car engine knocking,AV,False,False,False
teoER4j9H14_000290,"engine accelerating, revving, vroom",AV,False,False,False
tf7iVpC0nrU_000337,eating with cutlery,AV,False,False,False
tf7iVpC0nrU_000337,people eating,AV,False,False,False
tfY-mdSTgvM_000108,bowling impact,AV,True,False,False
tfY-mdSTgvM_000108,"male speech, man speaking",A,True,False,False
tgPq6ApMOWk_000028,cat growling,AV,False,False,True
tgPq6ApMOWk_000028,"male speech, man speaking",A,False,False,True
tgRjq29TIJo_000010,baby crying,AV,False,False,False
tgRjq29TIJo_000010,"female speech, woman speaking",A,False,False,False
tgRjq29TIJo_000010,"male speech, man speaking",A,False,False,False
tgTYzeHEuzQ_000171,eletric blender running,AV,False,False,False
tgotVTkTSwo_000052,playing erhu,AV,False,False,False
tgotVTkTSwo_000052,"playing violin, fiddle",AV,False,False,False
thCn14bf1r8_000380,machine gun shooting,AV,False,False,False
ti2rs-r9r3A_000001,"female speech, woman speaking",AV,False,False,True
ti2rs-r9r3A_000001,people nose blowing,AV,False,False,True
ti2rs-r9r3A_000001,people sneezing,AV,False,False,True
ti2rs-r9r3A_000110,"female speech, woman speaking",AV,False,False,False
ti2rs-r9r3A_000110,people nose blowing,AV,False,False,False
tj77zzeFPsc_000267,eating with cutlery,AV,False,False,False
tj77zzeFPsc_000267,people eating,AV,False,False,False
tj77zzeFPsc_000267,people eating noodle,AV,False,False,False
tj77zzeFPsc_000267,people slurping,A,False,False,False
tjqqCEt7A8c_000224,"female speech, woman speaking",AV,True,True,True
tjqqCEt7A8c_000224,"male speech, man speaking",AV,True,True,True
tjqqCEt7A8c_000224,"playing marimba, xylophone",A,True,True,True
tk4s-nlhmEQ_000030,baby crying,AV,False,False,False
tkAY3tXAoHc_000083,dinosaurs bellowing,A,True,False,False
tkq3HREJFi8_000071,playing trumpet,AV,False,True,False
tlFgdrl3NQA_000065,bird squawking,AV,False,False,False
tlFgdrl3NQA_000065,turkey gobbling,AV,False,False,False
tlovZjft0Gw_000245,"engine accelerating, revving, vroom",AV,False,False,False
tlovZjft0Gw_000245,tractor digging,AV,False,False,False
tm0Em1IlvsA_000318,people eating apple,AV,False,False,False
tm0Em1IlvsA_000318,people eating,AV,False,False,False
tm_fzEvkBkI_000030,"bird chirping, tweeting",A,False,True,False
tm_fzEvkBkI_000030,sloshing water,AV,False,True,False
tm_fzEvkBkI_000030,squishing water,A,False,True,False
tm_fzEvkBkI_000030,stream burbling,A,False,True,False
tm_fzEvkBkI_000030,waterfall burbling,A,False,True,False
tmabzx6yxqs_000030,pig oinking,A,True,False,False
tmdrHw6-yUY_000181,chicken crowing,AV,False,True,False
tmziKIRUbac_000108,"male speech, man speaking",AV,True,False,False
tmziKIRUbac_000108,people crowd,AV,True,False,False
tmziKIRUbac_000108,playing hockey,AV,True,False,False
tmziKIRUbac_000108,writing on blackboard with chalk,AV,True,False,False
tnmwXN4aTyw_000123,car passing by,AV,False,False,False
tnmwXN4aTyw_000123,"male speech, man speaking",AV,False,False,False
tnmwXN4aTyw_000123,people sniggering,AV,False,False,False
tnmwXN4aTyw_000123,wind noise,A,False,False,False
tnr3diicTLI_000230,"fly, housefly buzzing",A,False,False,False
tnr3diicTLI_000230,mosquito buzzing,A,False,False,False
tnr3diicTLI_000230,people screaming,A,False,False,False
toEK_StoaPI_000030,bird squawking,AV,False,False,False
toEK_StoaPI_000030,wind noise,A,False,False,False
toTu8BntJPg_000017,elk bugling,AV,False,False,False
toTu8BntJPg_000097,"male speech, man speaking",A,False,False,False
tpXTRVMDYsw_000041,blowtorch igniting,AV,False,False,False
tpbdbCtj86c_000021,"playing steel guitar, slide guitar",AV,False,False,False
trI_CJMHntA_000000,ferret dooking,A,True,True,False
trg8QrMK6dc_000002,"bird chirping, tweeting",A,False,False,False
tsKGLd-n3HI_000025,people nose blowing,AV,False,False,False
tsKGLd-n3HI_000025,people sneezing,AV,False,False,False
ttJkInDP92Y_000000,lighting firecrackers,AV,False,False,False
tta9apwVyTY_000160,cat purring,A,False,False,False
tu3g4ZBt3o0_000030,typing on computer keyboard,A,True,False,False
tu3g4ZBt3o0_000030,typing on typewriter,AV,True,False,False
tuL0hAaeb_I_000060,"male speech, man speaking",A,False,False,True
tuL0hAaeb_I_000060,playing electric guitar,AV,False,False,True
tuvoP6QvMQ4_000030,firing cannon,AV,True,False,True
tuvoP6QvMQ4_000030,"male speech, man speaking",A,True,False,True
tuvoP6QvMQ4_000030,missile launch,AV,True,False,True
tvcJENqxr1c_000030,"playing steel guitar, slide guitar",A,True,False,True
tw3R0zsmGho_000003,"bird chirping, tweeting",A,False,False,False
tw3R0zsmGho_000003,bird squawking,AV,False,False,False
tw3R0zsmGho_000003,wind noise,A,False,False,False
twAF2WFdZMk_000143,slot machine,AV,False,False,False
twOKVLUzZLQ_000000,frog croaking,A,False,True,False
twvjW7ymUIQ_004159,cat purring,A,False,False,False
twvjW7ymUIQ_004159,playing piano,A,False,False,False
tx4grOi8G5Q_000041,civil defense siren,A,False,True,False
txuBsNcWF4s_000030,playing flute,A,True,True,False
tyFPlwM3XmM_000578,playing snare drum,AV,False,False,False
tyFPlwM3XmM_000578,playing timbales,AV,False,False,False
tyb7vH0Bcu0_000380,"male speech, man speaking",A,False,False,True
tyb7vH0Bcu0_000380,pumping water,AV,False,False,True
tyb7vH0Bcu0_000380,splashing water,AV,False,False,True
tyjP12Yob3I_000044,playing ukulele,A,True,False,False
tyjP12Yob3I_000044,sheep bleating,A,True,False,False
tyjP12Yob3I_000044,tapping guitar,A,True,False,False
tzsrR_3zhnU_000051,"bird chirping, tweeting",AV,False,False,False
tzsrR_3zhnU_000051,warbler chirping,AV,False,False,False
tztf_jChPD0_000071,"bird chirping, tweeting",AV,False,False,False
tztf_jChPD0_000071,bird wings flapping,AV,False,False,False
tztf_jChPD0_000071,warbler chirping,AV,False,False,False
u-VdtPI08UM_000004,lawn mowing,AV,False,False,True
u-VdtPI08UM_000004,"male speech, man speaking",A,False,False,True
u-_9D23i6mE_000050,shot football,AV,True,False,False
u-__x3dDLSs_000047,chicken clucking,A,False,True,False
u-r8oKBsz0I_000013,cat growling,A,False,False,False
u-r8oKBsz0I_000013,cat purring,V,False,False,False
u06wUniQVlk_000090,"female speech, woman speaking",A,True,False,False
u06wUniQVlk_000090,male singing,AV,True,False,False
u06wUniQVlk_000090,"male speech, man speaking",AV,True,False,False
u06wUniQVlk_000090,people crowd,V,True,False,False
u06wUniQVlk_000090,people screaming,AV,True,False,False
u06wUniQVlk_000090,people whistling,A,True,False,False
u0A1pU_RR_M_000030,male singing,AV,False,False,False
u0A1pU_RR_M_000030,playing electric guitar,AV,False,False,False
u0Ys0J4rvFQ_000023,cat growling,AV,False,False,False
u0Ys0J4rvFQ_000023,cat hissing,AV,False,False,False
u1J8YFkRSEs_000145,blowtorch igniting,AV,False,False,False
u1WvUkJWLjI_000020,snake hissing,A,False,True,False
u1WvUkJWLjI_000020,snake rattling,A,False,True,False
u23Jp49UXJQ_000010,"female speech, woman speaking",A,False,False,True
u23Jp49UXJQ_000010,"male speech, man speaking",A,False,False,True
u23Jp49UXJQ_000010,people hiccup,AV,False,False,True
u28qJcl_5aI_000004,playing cornet,AV,False,False,False
u28qJcl_5aI_000004,playing piano,V,False,False,False
u2Nl7-qnStw_000026,cow lowing,A,False,True,False
u2Nl7-qnStw_000026,cattle mooing,A,False,True,False
u30_ujm5wPk_000191,playing piano,AV,False,False,False
u4d5cHwuTss_000014,fireworks banging,AV,True,False,False
u4d5cHwuTss_000014,missile launch,AV,True,False,False
u5rQmh0SE1g_000102,"female speech, woman speaking",A,True,False,True
u5rQmh0SE1g_000102,playing acoustic guitar,A,True,False,True
u6tEkAjSBQg_000000,airplane,V,True,True,False
u7ZjZYuYL8w_000030,"male speech, man speaking",AV,False,False,True
u7eeBFLqfoM_000180,"bird chirping, tweeting",AV,False,False,False
u7iDdlWkmAk_000023,playing tambourine,AV,True,False,False
u7iUfykuaOk_000001,playing tuning fork,AV,False,True,False
u7iUfykuaOk_000001,sloshing water,AV,False,True,False
u8D5Z_glilQ_000001,"female speech, woman speaking",A,False,False,True
u8D5Z_glilQ_000001,playing bongo,AV,False,False,True
u8D5Z_glilQ_000001,playing congas,A,False,False,True
u8co2zxYAWY_000035,playing bassoon,AV,False,False,False
u8o3UihxoDM_000492,people cheering,AV,True,False,True
u8o3UihxoDM_000492,people crowd,AV,True,False,True
u8o3UihxoDM_000492,striking bowling,AV,True,False,True
u8o3UihxoDM_000492,bowling impact,AV,True,False,True
uA6Ycad4cLg_000173,blowtorch igniting,AV,False,False,False
uA6Ycad4cLg_000173,fire crackling,AV,False,False,False
uAB0hA7zxKI_000030,"pigeon, dove cooing",AV,False,False,False
uAcYglB_pRw_000390,"bird chirping, tweeting",A,False,False,False
uAcYglB_pRw_000390,bird wings flapping,AV,False,False,False
uAgizG1hYw0_000060,male singing,A,False,False,False
uAgizG1hYw0_000060,playing acoustic guitar,AV,False,False,False
uAgizG1hYw0_000060,playing drum kit,AV,False,False,False
uAgizG1hYw0_000060,playing electric guitar,AV,False,False,False
uAgizG1hYw0_000060,singing choir,AV,False,False,False
uAgizG1hYw0_000060,tap dancing,AV,False,False,False
uAl_7AUPI2Q_000036,male singing,A,True,True,False
uAl_7AUPI2Q_000036,playing shofar,AV,True,True,False
uBLjl4cOQ5Q_000030,female singing,A,True,False,False
uBRNy4AKKqA_000026,playing guiro,AV,False,False,False
uBRRkjFZnJ8_000091,"male speech, man speaking",A,False,False,False
uBRRkjFZnJ8_000091,people giggling,A,False,False,False
uBRRkjFZnJ8_000091,sloshing water,AV,False,False,False
uBRRkjFZnJ8_000091,squishing water,AV,False,False,False
uBaRlBqQj3A_000449,sea waves,AV,False,False,False
uBaRlBqQj3A_000449,wind noise,A,False,False,False
uBaRlBqQj3A_000496,ocean burbling,AV,False,False,False
uBaRlBqQj3A_000496,sea waves,AV,False,False,False
uBaRlBqQj3A_000496,wind noise,A,False,False,False
uC505J2Zf3o_000044,"male speech, man speaking",A,False,False,True
uC505J2Zf3o_000044,police radio chatter,AV,False,False,True
uCWzv5Ss-B0_000030,playing harpsichord,AV,False,False,False
uCWzv5Ss-B0_000030,"playing violin, fiddle",AV,False,False,False
uEMANxR3vwc_000338,police radio chatter,A,False,True,True
uEVID59IoHE_000030,playing flute,AV,True,False,False
uEtmoOj6wHY_000086,dog barking,AV,False,False,False
uEtmoOj6wHY_000086,dog bow-wow,AV,False,False,False
uF7G9AuI1Qk_000030,smoke detector beeping,AV,False,False,False
uG4Y4HedL60_000015,air horn,A,False,False,False
uG4Y4HedL60_000015,ambulance siren,AV,False,False,False
uG4Y4HedL60_000015,car passing by,AV,False,False,False
uGm1isE8Apg_000011,people cheering,A,False,True,False
uGm1isE8Apg_000011,people clapping,A,False,True,False
uGog-Ck0ZaU_000015,air horn,A,False,False,False
uGog-Ck0ZaU_000015,"vehicle horn, car horn, honking",AV,False,False,False
uH926Sn1pYE_000044,cutting hair with electric trimmers,V,True,False,False
uH926Sn1pYE_000044,"electric shaver, electric razor shaving",V,True,False,False
uH926Sn1pYE_000044,female singing,A,True,False,False
uH926Sn1pYE_000044,playing drum kit,A,True,False,False
uH926Sn1pYE_000044,playing synthesizer,A,True,False,False
uHr3jMyJU7M_000658,lip smacking,AV,False,False,False
uHr3jMyJU7M_000658,people eating,AV,False,False,False
uInycnRkFYk_000051,snake rattling,AV,False,False,False
uJ4gkjQ6Jt0_000190,playing theremin,AV,True,False,False
uJJ494MYSmo_000007,sea waves,AV,False,False,False
uJJ494MYSmo_000019,ocean burbling,AV,False,False,False
uJJ494MYSmo_000019,sea waves,AV,False,False,False
uJJ494MYSmo_000019,wind noise,A,False,False,False
uJNudEm4RMQ_000082,wind chime,AV,False,False,False
uJkw2pAMaBI_000020,"male speech, man speaking",A,True,False,True
uJkw2pAMaBI_000020,playing synthesizer,A,True,False,True
uKlJCWLaPvg_000080,playing accordion,A,True,True,False
uKlJCWLaPvg_000080,playing acoustic guitar,A,True,True,False
uKlJCWLaPvg_000080,playing bongo,A,True,True,False
uKqFWsVI250_000071,"male speech, man speaking",A,True,False,True
uKzqjI8JY_g_000018,"donkey, ass braying",AV,False,False,False
uL-lfYCuzEQ_000060,bird squawking,A,False,False,False
uL-lfYCuzEQ_000060,"male speech, man speaking",AV,False,False,False
uL-lfYCuzEQ_000060,turkey gobbling,A,False,False,False
uL-lfYCuzEQ_000060,wind noise,A,False,False,False
